timestamp,range,doppler,azimuth,elevation,power,x,y,z,comp_height,comp_velocity,u,v,label,instance
1668926028.478877,9.9107,-0.9324,0.0,0.4873,0.61,0.0,0.0842894,9.91034,0.6857106000000001,0.1076,945,515,1,9
1668926028.478877,10.3416,-0.9324,0.0,0.4873,23.81,0.0,0.0879541,10.3412,0.6820459,0.1076,945,514,1,9
1668926028.478877,10.7725,-1.0656,0.0,0.3101,27.71,0.0,0.0583034,10.7723,0.7116966,-0.0256,944,511,1,9
1668926028.478877,11.2034,-1.0656,0.3312,-5.8476,27.27,0.0644242,-1.14143,11.1449,1.91143,-0.0256,948,396,1,9
1668926028.478877,11.6343,-0.9324,0.6624,-5.316,22.11,0.133923,-1.0779,11.5835,1.8479,0.1076,955,405,1,9
1668926028.478877,12.4961,-0.9324,-25.392,0.6645,18.14,-5.35808,0.144923,11.2882,0.625077,0.1076,446,530,-1,0
1668926028.478877,12.927,-0.9324,13.9104,-1.8606,18.32,3.10607,-0.419712,12.5413,1.189712,0.1076,1209,461,-1,0
1668926028.478877,13.3579,-0.9324,13.9104,-1.6834,20.94,3.20991,-0.39241,12.9606,1.16241,0.1076,1209,464,-1,0
1668926028.478877,13.7888,-0.9324,13.9104,-1.3733,19.7,3.31393,-0.330467,13.3806,1.100467,0.1076,1209,470,-1,0
1668926028.478877,14.2197,-0.9324,9.7152,-1.3733,15.57,2.3989,-0.340794,14.0117,1.110794,0.1076,1127,472,-1,0
1668926028.478877,15.0815,-0.9324,-5.1888,-1.0189,10.34,-1.36372,-0.268183,15.0173,1.038183,0.1076,848,485,0,10
1668926028.478877,15.5124,-0.9324,-5.1888,-1.0189,15.65,-1.40269,-0.275845,15.4464,1.045845,0.1076,848,485,0,10
1668926028.478877,15.9433,-1.0656,-5.52,-0.8417,18.51,-1.53347,-0.234206,15.8677,1.004206,-0.0256,842,488,0,10
1668926028.478877,16.3742,-0.9324,-5.52,-0.8417,17.17,-1.57492,-0.240535,16.2965,1.010535,0.1076,842,488,0,10
1668926028.478877,16.8051,-0.9324,-5.9616,-0.8417,9.56,-1.74522,-0.246865,16.7124,1.016865,0.1076,833,488,0,10
1668926028.478877,17.236,-0.9324,22.9632,-1.8606,11.47,6.7209,-0.559617,15.8618,1.329617,0.1076,1399,453,1,11
1668926028.478877,17.6669,-0.9324,22.9632,-1.3733,17.29,6.89058,-0.42341,16.2622,1.19341,0.1076,1399,462,1,11
1668926028.478877,18.0978,-0.9324,22.5216,-1.3733,18.97,6.93004,-0.433738,16.7128,1.203738,0.1076,1390,462,1,11
1668926028.478877,20.2523,-1.0656,-9.7152,-0.8417,14.02,-3.41722,-0.297504,19.9597,1.067504,-0.0256,763,488,-1,0
1668926028.478877,21.1141,-0.9324,-5.9616,-4.2971,10.8,-2.18679,-1.58204,20.9409,2.35204,0.1076,832,422,-1,0
1668926028.478877,21.1141,-1.998,0.0,0.4873,17.4,0.0,0.179573,21.1133,0.590427,-0.958,945,509,-1,0
1668926028.478877,23.6995,-1.0656,-2.5392,-3.0567,12.1,-1.04846,-1.26376,23.6425,2.03376,-0.0256,896,443,-1,0
1668926028.478877,24.1304,-0.9324,-37.2048,11.4294,18.13,-14.3015,4.78169,18.8382,-4.01169,0.1076,156,785,-1,0
1668926028.478877,24.5613,-0.7992,-37.2048,11.2522,23.55,-14.5659,4.7926,19.1865,-4.022600000000001,0.2408,156,780,-1,0
1668926028.478877,24.9922,-0.7992,-37.2048,11.2522,28.05,-14.8214,4.87668,19.5231,-4.106680000000001,0.2408,156,780,-1,0
1668926028.478877,25.854,-0.7992,30.0288,-2.3922,20.82,12.927,-1.07914,22.3642,1.84914,0.2408,1567,432,1,6
1668926028.478877,26.2849,-0.9324,30.0288,-2.215,19.98,13.1441,-1.0159,22.7398,1.7859,0.1076,1567,436,1,6
1668926028.478877,27.5776,-0.9324,6.2928,-4.8287,12.81,3.01204,-2.3214,27.3141,3.0914,0.1076,1061,405,-1,0
1668926028.478877,28.0085,-0.9324,5.9616,-4.8287,14.81,2.89869,-2.35767,27.7582,3.12767,0.1076,1054,405,-1,0
1668926028.478877,28.4394,-0.9324,5.9616,-4.8287,20.52,2.94329,-2.39394,28.1852,3.16394,0.1076,1054,405,-1,0
1668926028.478877,28.8703,-0.9324,5.9616,-4.6072,20.93,2.98884,-2.31898,28.6214,3.08898,0.1076,1054,409,-1,0
1668926028.478877,29.7321,-0.9324,16.56,-6.3792,10.15,8.42175,-3.30348,28.3224,4.07348,0.1076,1261,366,0,5
1668926028.478877,30.163,-0.9324,16.56,-6.3792,12.52,8.54381,-3.35136,28.7329,4.12136,0.1076,1261,365,0,5
1668926028.478877,30.5939,-0.9324,16.2288,-6.8665,14.81,8.48887,-3.6577,29.1641,4.4277,0.1076,1254,356,0,5
1668926028.478877,33.1793,-0.9324,11.9232,-3.9427,10.3,6.83863,-2.28137,32.3866,3.05137,0.1076,1169,417,-1,0
1668926028.478877,33.6102,-0.9324,11.592,-3.9427,9.32,6.73769,-2.311,32.8467,3.081,0.1076,1163,417,-1,0
1668926028.478877,34.0411,-1.0656,11.592,-3.7655,13.21,6.82549,-2.23558,33.2748,3.00558,-0.0256,1163,420,-1,0
1668926028.478877,37.4883,-0.9324,1.4352,-1.1961,11.91,0.93874,-0.782545,37.4684,1.552545,0.1076,971,474,-1,0
1668926028.478877,37.9192,-0.9324,1.4352,-1.1961,10.92,0.94953,-0.791539,37.899,1.561539,0.1076,971,474,-1,0
1668926028.478877,38.3501,-0.9324,20.5344,-6.3792,11.11,13.3688,-4.26101,35.691,5.03101,0.1076,1345,359,-1,0
1668926028.478877,38.781,-0.9324,20.5344,-6.3792,11.81,13.519,-4.30889,36.0921,5.07889,0.1076,1345,359,-1,0
1668926028.478877,39.2119,-0.9324,20.5344,-6.5564,14.18,13.6644,-4.47726,36.4803,5.247260000000001,0.1076,1344,356,-1,0
1668926028.478877,39.6428,-0.9324,21.7488,-6.8665,12.75,14.5838,-4.73955,36.5568,5.509550000000001,0.1076,1371,348,-1,0
1668926028.478877,41.3664,-0.9324,22.5216,-3.0567,13.57,15.8221,-2.20583,38.1572,2.97583,0.1076,1390,424,-1,0
1668926028.478877,63.7732,-0.7992,32.6784,-2.9238,11.52,34.3878,-3.25293,53.6089,4.022930000000001,0.2408,1637,414,1,4
1668926028.478877,64.2041,-0.7992,32.6784,-2.9238,12.91,34.6201,-3.27491,53.9712,4.04491,0.2408,1637,414,1,4
1668926028.478877,9.4798,-0.7992,-0.3312,0.3101,12.39,-0.0547972,0.0513069,9.4795,0.7186931,0.2408,938,512,1,9
1668926028.478877,9.9107,-0.7992,-0.3312,0.3101,24.31,-0.0572879,0.0536391,9.91039,0.7163609,0.2408,938,512,1,9
1668926028.478877,10.3416,-0.7992,-0.3312,0.3101,26.7,-0.0597787,0.0559712,10.3413,0.7140288,0.2408,938,511,1,9
1668926028.478877,10.7725,-0.7992,-0.3312,0.1329,25.05,-0.0622703,0.0249873,10.7723,0.7450127,0.2408,938,507,1,9
1668926028.478877,11.2034,-0.7992,0.3312,-18.5617,21.34,0.0613924,-3.56633,10.6204,4.33633,0.2408,943,148,-1,0
1668926028.478877,11.6343,-0.7992,0.3312,-3.4111,19.02,0.0671329,-0.692238,11.6135,1.462238,0.2408,949,441,1,9
1668926028.478877,12.0652,-0.7992,0.6624,-3.0567,13.27,0.139285,-0.643367,12.0472,1.413367,0.2408,956,447,1,9
1668926028.478877,12.4961,-0.7992,13.1376,-2.9238,18.17,2.83655,-0.637398,12.1532,1.407398,0.2408,1193,442,0,7
1668926028.478877,12.927,-0.7992,13.1376,-2.7466,21.95,2.93481,-0.619447,12.5742,1.389447,0.2408,1193,445,0,7
1668926028.478877,13.3579,-0.7992,13.1376,-2.7466,20.55,3.03263,-0.640095,12.9933,1.410095,0.2408,1193,444,0,7
1668926028.478877,14.2197,-0.7992,-1.4352,-0.1329,5.1,-0.356151,-0.0329832,14.2152,0.8029832,0.2408,918,500,1,9
1668926028.478877,14.6506,-0.7992,-8.1696,-0.1329,4.77,-2.0819,-0.0339827,14.5019,0.8039827,0.2408,792,503,-1,0
1668926028.478877,14.6506,-0.9324,-5.9616,-0.1329,6.75,-1.52164,-0.0339827,14.5713,0.8039827,0.1076,834,502,0,10
1668926028.478877,14.6506,-0.7992,-1.104,-0.1329,8.22,-0.282276,-0.0339827,14.6478,0.8039827,0.2408,924,500,-1,0
1668926028.478877,15.0815,-0.9324,-5.9616,-0.6645,13.49,-1.56629,-0.174907,14.9989,0.944907,0.1076,833,492,0,10
1668926028.478877,15.5124,-0.9324,-5.9616,-0.6645,15.13,-1.61104,-0.179904,15.4275,0.949904,0.1076,834,492,0,10
1668926028.478877,16.3742,-0.7992,19.32,-2.5694,12.31,5.41186,-0.734047,15.4366,1.504047,0.2408,1320,442,1,11
1668926028.478877,16.8051,-0.7992,22.9632,-2.5694,13.01,6.54975,-0.753364,15.4578,1.523364,0.2408,1399,438,1,11
1668926028.478877,17.236,-0.7992,22.5216,-2.0378,18.02,6.59776,-0.612892,15.9114,1.382892,0.2408,1389,449,1,11
1668926028.478877,17.6669,-0.7992,22.08,-2.0378,18.31,6.6368,-0.628214,16.3609,1.398214,0.2408,1379,450,1,11
1668926028.478877,21.1141,-0.7992,-5.1888,10.5434,18.87,-1.87728,3.86346,20.6726,-3.09346,0.2408,853,700,-1,0
1668926028.478877,21.545,-0.7992,-5.1888,10.5434,18.25,-1.91559,3.94231,21.0944,-3.17231,0.2408,853,700,-1,0
1668926028.478877,22.4068,-0.7992,8.9424,-4.1199,14.82,3.47395,-1.60979,22.0772,2.37979,0.2408,1111,417,0,8
1668926028.478877,23.2686,-0.7992,-1.7664,-4.2971,13.41,-0.715229,-1.74348,23.1922,2.51348,0.2408,910,420,-1,0
1668926028.478877,23.2686,-0.7992,3.312,-4.2971,13.2,1.34052,-1.74348,23.1644,2.51348,0.2408,1005,417,-1,0
1668926028.478877,23.6995,-0.7992,-2.208,-4.2971,20.81,-0.910512,-1.77576,23.6153,2.54576,0.2408,902,420,-1,0
1668926028.478877,25.4231,-0.666,29.1456,-1.8606,17.85,12.3753,-0.825434,22.1924,1.595434,0.374,1545,445,1,6
1668926028.478877,25.854,-0.7992,29.1456,-2.0378,19.8,12.5837,-0.919338,22.5662,1.689338,0.2408,1545,441,1,6
1668926028.478877,26.7158,-0.7992,12.3648,-11.961,12.91,5.59659,-5.53674,25.5295,6.30674,0.2408,1174,261,-1,0
1668926028.478877,27.5776,-0.7992,5.9616,-4.4743,16.41,2.85553,-2.15138,27.3449,2.92138,0.2408,1054,412,-1,0
1668926028.478877,28.0085,-0.7992,5.9616,-4.6072,22.0,2.89962,-2.24976,27.767,3.01976,0.2408,1054,409,-1,0
1668926028.478877,28.4394,-0.7992,5.9616,-4.6072,21.1,2.94423,-2.28437,28.1942,3.05437,0.2408,1054,409,-1,0
1668926028.478877,28.8703,-0.7992,5.9616,-4.6072,15.2,2.98884,-2.31898,28.6214,3.08898,0.2408,1054,409,-1,0
1668926028.478877,29.7321,-0.7992,16.56,-18.3845,11.18,8.04171,-9.37728,27.0443,10.14728,0.2408,1255,119,-1,0
1668926028.478877,30.163,-0.7992,16.56,-18.3845,14.02,8.15825,-9.51318,27.4363,10.28318,0.2408,1255,119,-1,0
1668926028.478877,33.1793,-0.7992,10.8192,-3.9427,10.74,6.21336,-2.28137,32.5124,3.05137,0.2408,1148,418,-1,0
1668926028.478877,33.6102,-0.7992,11.1504,-3.9427,12.99,6.48433,-2.311,32.8977,3.081,0.2408,1154,417,-1,0
1668926028.478877,34.472,-0.7992,18.1056,-7.2209,15.56,10.6279,-4.33296,32.5053,5.10296,0.2408,1293,346,0,5
1668926028.478877,34.9029,-0.7992,17.7744,-7.2209,14.3,10.5703,-4.38712,32.9732,5.157120000000001,0.2408,1286,347,-1,0
1668926028.478877,38.3501,-0.7992,20.0928,-2.9238,10.22,13.1577,-1.95615,35.9691,2.72615,0.2408,1337,429,-1,0
1668926028.478877,38.781,-0.7992,20.0928,-3.0567,15.32,13.3039,-2.06796,36.3689,2.83796,0.2408,1337,427,-1,0
1668926028.478877,39.2119,-0.7992,20.0928,-2.9238,13.54,13.4534,-2.00011,36.7774,2.77011,0.2408,1337,429,-1,0
1668926028.478877,40.0737,-0.7992,22.5216,-4.8287,10.73,15.295,-3.37328,36.8861,4.14328,0.2408,1389,388,-1,0
1668926028.478877,40.5046,-0.7992,22.5216,-4.2971,10.17,15.4709,-3.03494,37.3103,3.80494,0.2408,1389,399,-1,0
1668926028.478877,41.3664,-0.7992,22.5216,-3.4111,10.33,15.8166,-2.46129,38.1439,3.23129,0.2408,1389,417,-1,0
1668926028.478877,62.9114,-0.666,32.6784,-2.7466,8.74,33.9283,-3.01464,52.8926,3.78464,0.374,1637,418,1,4
1668926028.478877,63.3423,-0.666,32.2368,-2.7466,9.8,33.7492,-3.03529,53.5166,3.80529,0.374,1626,418,1,4
1668926028.478877,63.7732,-0.666,32.2368,-2.5694,9.69,33.9837,-2.85892,53.8884,3.62892,0.374,1626,422,1,4
1668926028.478877,64.2041,-0.666,31.7952,-2.5694,14.46,33.7941,-2.87824,54.5146,3.64824,0.374,1614,423,1,4
1668926028.478877,9.9107,-0.7992,-0.3312,0.4873,15.0,-0.0572867,0.0842894,9.91018,0.6857106000000001,0.2408,938,515,1,9
1668926028.478877,10.3416,-0.7992,-0.3312,0.6645,24.86,-0.0597756,0.119936,10.3407,0.650064,0.2408,938,518,1,9
1668926028.478877,10.7725,-0.7992,-0.3312,0.4873,27.05,-0.0622682,0.0916189,10.7719,0.6783811,0.2408,938,514,1,9
1668926028.478877,11.2034,-0.7992,-0.3312,0.4873,20.21,-0.0647589,0.0952836,11.2028,0.6747164,0.2408,938,514,1,9
1668926028.478877,11.6343,-0.7992,0.3312,-3.2339,16.73,0.067145,-0.656317,11.6156,1.426317,0.2408,949,444,1,9
1668926028.478877,12.0652,-0.7992,0.3312,-3.2339,15.37,0.0696318,-0.680625,12.0458,1.450625,0.2408,949,444,1,9
1668926028.478877,12.927,-0.7992,13.1376,0.6645,19.16,2.93799,0.14992,12.5878,0.62008,0.2408,1194,510,-1,0
1668926028.478877,13.3579,-0.7992,13.4688,-2.7466,22.33,3.10769,-0.640095,12.9756,1.410095,0.2408,1199,444,0,7
1668926028.478877,13.7888,-0.7992,13.1376,-2.9238,20.36,3.12998,-0.703336,13.4104,1.473336,0.2408,1193,441,0,7
1668926028.478877,14.2197,-0.7992,13.1376,-2.9238,13.4,3.22779,-0.725316,13.8295,1.495316,0.2408,1193,440,0,7
1668926028.478877,15.0815,-0.7992,-0.6624,-0.6645,6.52,-0.174343,-0.174907,15.0795,0.944907,0.2408,932,490,-1,0
1668926028.478877,15.5124,-0.7992,-5.9616,-0.8417,12.72,-1.61097,-0.227876,15.4268,0.997876,0.2408,833,489,0,10
1668926028.478877,15.9433,-0.7992,-5.9616,-0.8417,14.79,-1.65572,-0.234206,15.8554,1.004206,0.2408,833,488,0,10
1668926028.478877,16.3742,-0.7992,-5.9616,-0.8417,12.87,-1.70047,-0.240535,16.2839,1.010535,0.2408,833,488,0,10
1668926028.478877,17.236,-0.7992,22.5216,-2.7466,13.67,6.59435,-0.825929,15.9032,1.595929,0.2408,1389,435,1,11
1668926028.478877,17.6669,-0.7992,22.5216,-1.8606,18.62,6.76341,-0.573607,16.3109,1.343607,0.2408,1389,453,1,11
1668926028.478877,18.0978,-0.7992,22.5216,-1.8606,18.54,6.92838,-0.587597,16.7088,1.3575970000000002,0.2408,1389,453,1,11
1668926028.478877,22.8377,-0.7992,0.6624,-5.316,14.95,0.262887,-2.11588,22.738,2.88588,0.2408,955,400,-1,0
1668926028.478877,22.8377,-0.7992,4.8576,-5.316,14.95,1.92557,-2.11588,22.6578,2.88588,0.2408,1033,397,-1,0
1668926028.478877,22.8377,-0.7992,8.1696,-5.316,13.94,3.23136,-2.11588,22.5087,2.88588,0.2408,1096,395,0,8
1668926028.478877,25.854,-0.666,29.1456,-1.6834,19.82,12.5863,-0.759504,22.5707,1.529504,0.374,1545,448,1,6
1668926028.478877,26.2849,-0.666,29.1456,-1.6834,20.86,12.796,-0.772162,22.9469,1.542162,0.374,1545,448,1,6
1668926028.478877,26.7158,-0.666,29.5872,-1.0189,17.57,13.1888,-0.475066,23.2285,1.245066,0.374,1557,462,1,6
1668926028.478877,28.0085,-0.7992,5.52,-4.4743,18.23,2.68602,-2.185,27.7937,2.955,0.2408,1046,412,-1,0
1668926028.478877,28.4394,-0.7992,5.52,-4.4743,22.4,2.72734,-2.21861,28.2212,2.98861,0.2408,1046,412,-1,0
1668926028.478877,34.472,-0.7992,18.9888,-17.8086,15.33,10.6792,-10.5429,31.0342,11.3129,0.2408,1306,125,-1,0
1668926028.478877,34.9029,-0.7992,18.9888,-17.8086,16.91,10.8126,-10.6746,31.4221,11.4446,0.2408,1306,125,-1,0
1668926028.478877,38.781,-0.7992,20.0928,-3.2339,14.09,13.3017,-2.18772,36.3627,2.95772,0.2408,1336,423,-1,0
1668926028.478877,39.2119,-0.7992,20.0928,-2.9238,15.27,13.4534,-2.00011,36.7774,2.77011,0.2408,1337,429,-1,0
1668926028.478877,39.6428,-0.7992,19.7616,-2.3922,12.99,13.3918,-1.65468,37.2756,2.42468,0.2408,1330,440,-1,0
1668926028.478877,40.5046,-0.7992,23.736,-3.7655,9.26,16.2688,-2.66006,36.9983,3.43006,0.2408,1416,408,-1,0
1668926028.478877,40.9355,-0.7992,23.2944,-3.7655,9.67,16.1532,-2.68836,37.5175,3.45836,0.2408,1406,409,-1,0
1668926028.478877,41.3664,-0.7992,22.08,-3.5883,9.34,15.5192,-2.58899,38.2574,3.35899,0.2408,1380,414,-1,0
