timestamp,range,doppler,azimuth,elevation,power,x,y,z,comp_height,comp_velocity,u,v,label,instance
1664100218.92759,21.1141,-1.0656,27.4896,0.8417,5.93,9.74496,0.310164,18.7282,0.459836,0.1643999999999998,1476,505,0,2
1664100218.92759,21.545,-1.0656,27.9312,0.8417,16.28,10.0908,0.316494,19.0332,0.453506,0.1643999999999998,1486,504,0,2
1664100218.92759,22.4068,-1.1988,11.9232,-3.2339,20.78,4.62188,-1.26402,21.8885,2.03402,0.0311999999999998,1139,432,0,5
1664100218.92759,22.8377,-1.1988,12.3648,-3.2339,16.38,4.88257,-1.28833,22.2724,2.05833,0.0311999999999998,1148,432,0,5
1664100218.92759,23.6995,-0.666,49.0176,-1.0189,8.66,17.8882,-0.42143,15.5403,1.19143,0.564,2172,442,-1,0
1664100218.92759,23.6995,-0.666,53.1024,-1.0189,9.67,18.9497,-0.42143,14.2266,1.19143,0.564,2376,435,-1,0
1664100218.92759,24.1304,-1.1988,-0.6624,-4.8287,11.41,-0.277977,-2.03122,24.0431,2.80122,0.0311999999999998,901,409,0,1
1664100218.92759,24.5613,-1.1988,-0.6624,-3.5883,10.22,-0.283392,-1.53721,24.5115,2.30721,0.0311999999999998,901,432,0,1
1664100218.92759,27.1467,-1.1988,8.1696,20.5552,21.31,3.61205,9.53147,25.1604,-8.761470000000001,0.0311999999999998,1077,900,-1,0
1664100218.92759,27.5776,-1.1988,1.104,20.378,19.7,0.498091,9.60285,25.8469,-8.83285,0.0311999999999998,944,894,-1,0
1664100218.92759,28.0085,-1.1988,-4.0848,-13.6887,16.95,-1.93845,-6.62811,27.1438,7.398110000000001,0.0311999999999998,833,241,-1,0
1664100218.92759,29.7321,-1.1988,-5.9616,-6.202,21.78,-3.06996,-3.21208,29.3982,3.98208,0.0311999999999998,801,385,-1,0
1664100218.92759,30.163,-1.1988,-5.9616,-6.202,25.27,-3.11445,-3.25863,29.8243,4.02863,0.0311999999999998,801,385,-1,0
1664100218.92759,30.5939,-1.332,-8.5008,-4.6072,22.98,-4.50788,-2.45743,30.16,3.22743,-0.102,754,415,0,6
1664100218.92759,31.0248,-1.1988,-8.5008,-4.6072,24.34,-4.57137,-2.49204,30.5848,3.26204,0.0311999999999998,754,415,0,6
1664100218.92759,47.399,-1.332,-8.5008,-0.8417,9.78,-7.00592,-0.696287,46.8732,1.466287,-0.102,756,485,-1,0
1664100218.92759,47.8299,-1.1988,-8.9424,-0.4873,10.99,-7.43448,-0.406788,47.2468,1.176788,0.0311999999999998,748,491,-1,0
