timestamp,range,doppler,azimuth,elevation,power,x,y,z,comp_height,comp_velocity,u,v,label,instance
1664437319.344441,16.8051,0.0,9.7152,1.3733,5.5,2.83506,0.402756,16.5593,0.367244,-0.22,1098,523,-1,0
1664437319.344441,17.236,-0.1332,9.7152,1.3733,5.71,2.90775,0.413083,16.9839,0.356917,-0.3532,1098,523,-1,0
1664437319.344441,53.0007,0.1332,12.3648,-0.4873,15.19,11.3489,-0.450765,51.7694,1.220765,-0.0867999999999999,1150,481,4,2
1664437319.344441,53.4316,0.1332,12.3648,-0.4873,22.98,11.4412,-0.45443,52.1903,1.22443,-0.0867999999999999,1150,481,4,2
1664437319.344441,53.8625,0.1332,12.3648,-0.4873,25.34,11.5334,-0.458094,52.6112,1.228094,-0.0867999999999999,1150,481,4,2
1664437319.344441,54.2934,0.1332,12.3648,-0.3101,21.42,11.626,-0.293849,53.0332,1.063849,-0.0867999999999999,1150,485,4,2
1664437319.344441,54.7243,0.1332,11.9232,-0.3101,14.91,11.3059,-0.296181,53.5429,1.066181,-0.0867999999999999,1141,485,4,2
1664437319.344441,55.1552,0.5328,9.7152,-1.3733,9.1,9.30481,-1.32187,54.3486,2.09187,0.3128000000000001,1098,466,4,2
1664437319.344441,55.1552,0.2664,11.592,-1.1961,14.51,11.0805,-1.15133,54.0184,1.92133,0.0464,1134,468,4,2
1664437319.344441,56.017,0.2664,11.592,-1.1961,14.01,11.2537,-1.16932,54.8625,1.93932,0.0464,1134,468,4,2
1664437319.344441,53.4316,-0.1332,16.2288,-3.9427,14.98,14.8974,-3.67389,51.1811,4.44389,-0.3532,1225,412,-1,0
1664437319.344441,53.8625,-0.1332,16.2288,-3.9427,15.25,15.0175,-3.70352,51.5939,4.473520000000001,-0.3532,1225,412,-1,0
1664437319.344441,54.2934,-0.2664,16.56,-3.9427,12.01,15.438,-3.73315,51.9182,4.50315,-0.4864,1232,412,-1,0
1664437319.344441,54.7243,-0.1332,15.456,-3.5883,10.08,14.5553,-3.42501,52.6418,4.19501,-0.3532,1210,419,-1,0
1664437319.344441,55.1552,-0.1332,15.7872,-3.5883,9.4,14.9764,-3.45198,52.9706,4.22198,-0.3532,1217,419,-1,0
1664437319.344441,53.4316,-0.1332,15.456,-2.9238,10.73,14.2209,-2.72543,51.4322,3.49543,-0.3532,1210,432,-1,0
1664437319.344441,53.8625,0.0,17.0016,-2.7466,11.84,15.7312,-2.58103,51.4494,3.35103,-0.22,1242,435,-1,0
1664437319.344441,54.2934,0.0,14.6832,-2.5694,15.31,13.7481,-2.43394,52.4675,3.20394,-0.22,1195,440,2,1
1664437319.344441,54.7243,0.0,14.6832,-2.5694,17.99,13.8573,-2.45326,52.8839,3.22326,-0.22,1195,440,2,1
1664437319.344441,55.1552,0.0,14.6832,-2.3922,16.83,13.9682,-2.30216,53.3074,3.07216,-0.22,1195,443,4,2
1664437319.344441,55.5861,0.0,14.6832,-2.3922,9.56,14.0774,-2.32014,53.7239,3.09014,-0.22,1195,443,4,2
1664437319.344441,53.0007,0.0,15.0144,-1.5062,4.43,13.7257,-1.39313,51.1736,2.16313,-0.22,1202,460,4,2
1664437319.344441,53.4316,0.0,15.0144,-1.5062,8.62,13.8373,-1.40446,51.5897,2.17446,-0.22,1202,460,4,2
1664437319.344441,53.8625,0.0,15.0144,-1.3733,8.44,13.9497,-1.29089,52.0087,2.06089,-0.22,1202,463,4,2
1664437319.344441,54.2934,0.0,14.6832,-1.6834,9.08,13.756,-1.59496,52.4976,2.36496,-0.22,1195,457,4,2
1664437319.344441,54.7243,0.0,14.2416,-1.8606,15.73,13.4557,-1.77678,53.0145,2.54678,-0.22,1186,454,4,2
1664437319.344441,55.1552,0.0,13.9104,-2.0378,17.26,13.2512,-1.96125,53.5038,2.73125,-0.22,1180,451,4,2
1664437319.344441,55.5861,0.0,13.9104,-2.5694,13.11,13.3497,-2.49189,53.9017,3.26189,-0.22,1179,440,2,1
1664437319.344441,56.017,0.0,13.9104,-2.5694,14.17,13.4532,-2.51121,54.3195,3.28121,-0.22,1179,440,2,1
1664437319.344441,54.7243,0.0,13.1376,-1.0189,18.32,12.4363,-0.97312,53.2836,1.74312,-0.22,1165,471,4,2
1664437319.344441,55.1552,0.0,15.456,-1.0189,14.57,14.6964,-0.980782,53.1521,1.750782,-0.22,1211,469,4,2
1664437319.344441,55.5861,-0.1332,15.0144,-0.8417,10.75,14.3987,-0.816555,53.6826,1.5865550000000002,-0.3532,1202,473,4,2
1664437319.344441,56.017,0.0,13.4688,-0.6645,9.99,13.0464,-0.649655,54.4727,1.419655,-0.22,1171,477,4,2
1664437319.344441,16.8051,-0.1332,9.7152,1.1961,6.49,2.83526,0.350796,16.5605,0.419204,-0.3532,1098,519,-1,0
1664437319.344441,17.236,0.0,9.7152,1.1961,6.17,2.90796,0.359791,16.9851,0.410209,-0.22,1098,519,-1,0
1664437319.344441,53.4316,-0.1332,14.2416,-1.3733,28.22,13.141,-1.28056,51.7746,2.05056,-0.3532,1186,463,4,2
1664437319.344441,53.8625,-0.1332,14.2416,-1.3733,29.15,13.247,-1.29089,52.1921,2.06089,-0.3532,1186,463,4,2
1664437319.344441,54.2934,-0.1332,14.2416,-1.3733,25.25,13.3529,-1.30121,52.6097,2.07121,-0.3532,1186,463,4,2
1664437319.344441,54.7243,-0.1332,14.2416,-1.3733,15.12,13.4589,-1.31154,53.0272,2.08154,-0.3532,1186,463,4,2
1664437319.344441,54.7243,0.1332,12.696,-0.8417,14.09,12.0259,-0.803895,53.3805,1.573895,-0.0867999999999999,1156,474,4,2
1664437319.344441,55.1552,0.1332,12.3648,-0.8417,14.21,11.8094,-0.810225,53.87,1.580225,-0.0867999999999999,1149,474,4,2
1664437319.344441,55.5861,0.1332,12.3648,-0.8417,12.4,11.9017,-0.816555,54.2909,1.5865550000000002,-0.0867999999999999,1149,474,4,2
