timestamp,range,doppler,azimuth,elevation,power,x,y,z,comp_height,comp_velocity,u,v,label,instance
1664241551.242937,3.8781,0.0,-4.416,-0.3101,4.15,-0.298599,-0.0209892,3.86653,0.7909892000000001,0.18,831,520,4,2
1664241551.242937,4.309,0.0,-4.416,-0.4873,13.03,-0.33177,-0.0366476,4.29605,0.8066476,0.18,832,514,4,2
1664241551.242937,4.7399,0.0,-4.416,-0.4873,13.88,-0.364947,-0.0403123,4.72566,0.8103123,0.18,832,512,4,2
1664241551.242937,5.1708,0.0,-4.416,-0.3101,10.87,-0.398133,-0.0279856,5.15537,0.7979856000000001,0.18,832,513,4,2
1664241551.242937,5.6017,-0.1332,-9.7152,-0.3101,11.9,-0.945278,-0.0303177,5.52128,0.8003177,0.0467999999999999,733,514,4,2
1664241551.242937,6.0326,-0.666,-3.312,1.5062,7.4,-0.348402,0.158568,6.02044,0.611432,-0.486,853,543,4,2
1664241551.242937,6.4635,-0.1332,-9.2736,7.5753,9.05,-1.0325,0.852077,6.32335,-0.0820769999999999,0.0467999999999999,744,659,-1,0
1664241551.242937,6.4635,0.2664,-18.1056,-5.1388,6.1,-2.00058,-0.578928,6.11877,1.348928,0.4464,568,422,2,3
1664241551.242937,6.8944,-0.1332,-17.0016,-2.215,8.6,-2.01441,-0.266465,6.58817,1.036465,0.0467999999999999,591,477,2,3
1664241551.242937,6.8944,0.2664,-18.5472,-5.1388,12.28,-2.1842,-0.617523,6.51005,1.387523,0.4464,559,421,2,3
1664241551.242937,7.3253,-0.1332,-16.56,-2.215,8.92,-2.08629,-0.283119,7.01621,1.053119,0.0467999999999999,600,476,2,3
1664241551.242937,7.3253,0.2664,-18.1056,-5.1388,13.63,-2.26733,-0.656118,6.93461,1.426118,0.4464,568,420,2,3
1664241551.242937,7.7562,-0.1332,-16.56,-1.8606,5.13,-2.2095,-0.251827,7.43057,1.021827,0.0467999999999999,600,482,2,3
1664241551.242937,7.7562,0.2664,-18.1056,-5.1388,9.98,-2.4007,-0.694713,7.34252,1.4647130000000002,0.4464,567,419,2,3
1664241551.242937,8.1871,-0.3996,-27.048,-1.8606,6.88,-3.72101,-0.265818,7.2878,1.035818,-0.2196,378,485,4,2
1664241551.242937,8.618,-0.3996,-26.6064,-1.3733,6.26,-3.85854,-0.206542,7.70318,0.976542,-0.2196,388,494,4,2
1664241551.242937,9.0489,-0.5328,-30.4704,-1.3733,7.56,-4.58732,-0.216869,7.79693,0.986869,-0.3528,297,495,4,2
1664241551.242937,9.4798,-0.3996,-30.912,-2.7466,9.91,-4.86438,-0.454261,8.12392,1.224261,-0.2196,286,465,4,2
1664241551.242937,9.9107,-0.1332,-43.056,1.3733,10.24,-6.76422,0.237523,7.23954,0.532477,0.0467999999999999,-56,567,-1,0
1664241551.242937,9.9107,-0.5328,-30.4704,-2.215,9.59,-5.02189,-0.383043,8.53556,1.153043,-0.3528,297,475,4,2
1664241551.242937,10.3416,-0.1332,-42.6144,1.3733,11.91,-6.99988,0.24785,7.60848,0.52215,0.0467999999999999,-41,566,-1,0
1664241551.242937,10.7725,-0.2664,-36.3216,1.3733,13.14,-6.3789,0.258177,8.67696,0.511823,-0.0864,147,557,4,2
1664241551.242937,11.2034,-0.2664,-36.3216,1.6834,10.47,-6.6331,0.329118,9.02274,0.440882,-0.0864,147,563,4,2
1664241551.242937,12.0652,0.0,-21.3072,15.3278,7.49,-4.22817,3.18933,10.8407,-2.41933,0.18,510,825,-1,0
