timestamp,range,doppler,azimuth,elevation,power,x,y,z,comp_height,comp_velocity,u,v,label,instance
1668934226.263643,6.4635,-1.1988,-22.08,0.1329,8.75,-2.42963,0.0149923,5.98945,0.7550077000000001,0.0911999999999999,518,526,1,2
1668934226.263643,6.8944,-1.1988,-22.08,0.1329,10.56,-2.5916,0.0159918,6.38875,0.7540082,0.0911999999999999,518,525,1,2
1668934226.263643,7.3253,-1.332,-23.736,-0.3101,15.7,-2.94856,-0.0396463,6.70555,0.8096463,-0.042,482,516,1,2
1668934226.263643,7.7562,-1.1988,-23.736,-1.3733,15.68,-3.12115,-0.185888,7.09806,0.955888,0.0911999999999999,481,494,1,2
1668934226.263643,8.1871,-1.1988,-23.736,-1.5062,18.35,-3.29436,-0.215199,7.49196,0.985199,0.0911999999999999,481,490,1,2
1668934226.263643,8.618,-1.1988,-23.736,-1.5062,19.0,-3.46774,-0.226525,7.88628,0.996525,0.0911999999999999,481,490,1,2
1668934226.263643,11.6343,-1.1988,-25.8336,1.6834,4.17,-5.06756,0.341777,10.4671,0.428223,0.0911999999999999,436,552,-1,0
1668934226.263643,12.0652,-1.0656,-25.392,1.5062,1.3,-5.17188,0.317135,10.8959,0.452865,0.2243999999999999,446,547,-1,0
1668934226.263643,14.6506,-1.332,-17.7744,13.3786,4.42,-4.35102,3.38992,13.5727,-2.61992,-0.042,612,774,-1,0
1668934226.263643,15.0815,-1.332,-17.7744,13.1571,17.75,-4.48307,3.43288,13.9846,-2.66288,-0.042,612,770,-1,0
1668934226.263643,15.5124,-1.332,-17.3328,13.1571,22.59,-4.50016,3.53096,14.4193,-2.76096,-0.042,620,769,-1,0
1668934226.263643,15.9433,-1.332,-18.5472,2.0378,21.48,-5.06813,0.566925,15.1057,0.203075,-0.042,591,550,-1,0
1668934226.263643,16.3742,-1.1988,-18.1056,-2.0378,14.94,-5.08538,-0.582247,15.5536,1.352247,0.0911999999999999,599,470,-1,0
1668934226.263643,16.3742,-1.1988,-20.976,-2.0378,16.5,-5.85788,-0.582247,15.2794,1.352247,0.0911999999999999,539,471,-1,0
1668934226.263643,16.3742,-1.1988,-13.4688,-2.0378,15.42,-3.8114,-0.582247,15.9138,1.352247,0.0911999999999999,690,469,1,8
1668934226.263643,18.9596,-0.9324,37.2048,-1.1961,4.67,11.4617,-0.39577,15.0976,1.16577,0.3576,1766,454,1,1
1668934226.263643,19.3905,-0.9324,37.2048,-1.3733,12.81,11.7214,-0.464719,15.4397,1.234719,0.3576,1766,449,1,1
1668934226.263643,19.8214,-0.9324,37.2048,-1.3733,17.38,11.9819,-0.475046,15.7828,1.245046,0.3576,1766,449,1,1
1668934226.263643,21.9759,-1.1988,-29.5872,-2.0378,11.99,-10.8437,-0.781437,19.0983,1.551437,0.0911999999999999,347,472,-1,0
1668934226.263643,22.4068,-1.1988,-30.0288,-2.0378,12.51,-11.2061,-0.796759,19.387,1.566759,0.0911999999999999,337,472,-1,0
1668934226.263643,22.8377,-1.1988,-30.0288,-3.2339,14.56,-11.4106,-1.28833,19.7408,2.05833,0.0911999999999999,336,446,-1,0
1668934226.263643,23.2686,-1.332,-19.32,-1.5062,11.62,-7.69561,-0.611618,21.9507,1.381618,-0.042,574,479,-1,0
1668934226.263643,23.6995,-1.332,-15.0144,-1.5062,8.59,-6.13751,-0.622944,22.8825,1.392944,-0.042,660,477,-1,0
1668934226.263643,24.1304,-1.332,-15.0144,-1.5062,12.66,-6.2491,-0.63427,23.2986,1.40427,-0.042,660,477,-1,0
1668934226.263643,24.5613,-1.1988,-15.0144,-1.3733,15.64,-6.36107,-0.588644,23.716,1.358644,0.0911999999999999,660,480,-1,0
1668934226.263643,25.854,-1.1988,-15.456,0.4873,10.28,-6.8898,0.219885,24.9181,0.550115,0.0911999999999999,652,515,-1,0
1668934226.263643,26.7158,-1.0656,22.08,-1.6834,7.66,10.0382,-0.784821,24.7458,1.554821,0.2243999999999999,1380,454,-1,0
1668934226.263643,27.1467,-1.0656,22.08,-1.5062,11.16,10.2009,-0.713554,25.1471,1.483554,0.2243999999999999,1380,458,-1,0
1668934226.263643,27.5776,-1.0656,21.7488,-1.5062,13.39,10.215,-0.724881,25.6057,1.494881,0.2243999999999999,1373,458,-1,0
1668934226.263643,28.4394,-1.0656,22.9632,-0.8417,10.0,11.0941,-0.417772,26.1829,1.187772,0.2243999999999999,1400,470,-1,0
1668934226.263643,28.8703,-1.0656,22.9632,-1.5062,11.34,11.2596,-0.758859,26.5733,1.528859,0.2243999999999999,1400,457,-1,0
1668934226.263643,31.4557,-1.0656,22.5216,-1.1961,10.59,12.0459,-0.656618,29.0504,1.426618,0.2243999999999999,1390,463,-1,0
1668934226.263643,31.8866,-1.0656,22.9632,-1.1961,12.47,12.4375,-0.665613,29.3534,1.435613,0.2243999999999999,1400,463,-1,0
1668934226.263643,32.7484,-1.1988,-18.9888,0.3101,9.54,-10.6556,0.177242,30.9659,0.592758,0.0911999999999999,581,513,-1,0
1668934226.263643,36.1956,-1.0656,19.7616,-4.6072,11.71,12.1985,-2.90738,33.9539,3.67738,0.2243999999999999,1329,396,-1,0
1668934226.263643,37.4883,-1.1988,19.7616,-6.8665,12.45,12.5842,-4.48197,35.0275,5.25197,0.0911999999999999,1328,351,-1,0
