timestamp,range,doppler,azimuth,elevation,power,x,y,z,comp_height,comp_velocity,u,v,label,instance
1669617476.476544,5.6017,-1.0656,-15.456,5.8476,0.0,-1.48508,0.570717,5.37102,0.199283,-0.3956,655,634,-1,0
1669617476.476544,6.0326,-1.0656,-15.456,5.8476,0.0,-1.59931,0.614618,5.78418,0.155382,-0.3956,655,633,-1,0
1669617476.476544,6.8944,-0.666,26.6064,2.9238,7.11,3.0837,0.351668,6.15629,0.418332,0.004,1483,561,-1,0
1669617476.476544,7.3253,0.5328,-13.9104,0.3101,11.77,-1.76101,0.0396463,7.11037,0.7303537,1.2028,683,523,4,1
1669617476.476544,7.3253,-0.666,26.2752,2.9238,8.94,3.23857,0.373647,6.55989,0.396353,0.004,1475,560,-1,0
1669617476.476544,7.7562,0.5328,-11.592,1.6834,17.11,-1.55787,0.227851,7.59472,0.542149,1.2028,728,546,4,1
1669617476.476544,8.1871,0.5328,-11.592,1.6834,21.6,-1.64442,0.24051,8.01665,0.52949,1.2028,728,545,4,1
1669617476.476544,8.618,0.5328,-11.592,1.3733,22.29,-1.73121,0.206542,8.4398,0.563458,1.2028,728,539,4,1
1669617476.476544,9.0489,0.5328,-11.592,1.1961,17.91,-1.8179,0.18889,8.8624,0.58111,1.2028,728,535,4,1
1669617476.476544,9.4798,-0.666,15.7872,0.8417,10.89,2.57885,0.139257,9.12123,0.630743,0.004,1247,516,-1,0
1669617476.476544,9.9107,-0.666,14.6832,0.4873,9.85,2.51202,0.0842894,9.58669,0.6857106000000001,0.004,1225,509,-1,0
1669617476.476544,10.3416,-0.666,14.2416,-0.6645,9.24,2.54398,-0.119936,10.0231,0.8899360000000001,0.004,1215,486,-1,0
1669617476.476544,10.3416,0.5328,-8.1696,-16.0366,8.43,-1.41239,-2.85688,9.8383,3.62688,1.2028,786,202,-1,0
1669617476.476544,10.7725,0.5328,-13.9104,-4.4743,10.45,-2.58186,-0.840383,10.4247,1.610383,1.2028,681,426,2,2
1669617476.476544,11.2034,-0.666,11.9232,-3.0567,12.22,2.31133,-0.597412,10.9461,1.367412,0.004,1169,441,-1,0
1669617476.476544,11.2034,0.5328,-13.9104,-4.4743,12.26,-2.68514,-0.873999,10.8417,1.643999,1.2028,681,426,2,2
1669617476.476544,11.6343,-0.666,12.696,-15.1063,8.27,2.46861,-3.03202,10.9576,3.80202,0.004,1179,204,-1,0
1669617476.476544,11.6343,-0.666,7.3968,-3.0567,10.24,1.49567,-0.620389,11.5211,1.390389,0.004,1082,443,-1,0
1669617476.476544,11.6343,-0.666,10.488,-15.1063,8.77,2.0446,-3.03202,11.0446,3.80202,0.004,1136,207,-1,0
1669617476.476544,11.6343,0.5328,-13.9104,-3.7655,8.33,-2.7909,-0.76406,11.2687,1.53406,1.2028,681,439,2,2
1669617476.476544,12.4961,-0.666,8.9424,-0.4873,15.61,1.94234,-0.106278,12.3438,0.876278,0.004,1112,490,-1,0
