timestamp,range,doppler,azimuth,elevation,power,x,y,z,comp_height,comp_velocity,u,v,label,instance
1665128894.029891,11.2034,-0.666,30.4704,-3.2339,22.38,5.67212,-0.632009,9.64074,1.402009,0.124,1577,420,5,1
1665128894.029891,11.2034,-0.666,32.2368,-3.2339,23.16,5.9666,-0.632009,9.46131,1.402009,0.124,1623,418,5,1
1665128894.029891,11.6343,-0.666,30.0288,-3.2339,23.36,5.81294,-0.656317,10.0566,1.426317,0.124,1565,421,5,1
1665128894.029891,13.3579,0.666,-3.312,-4.1199,22.92,-0.769733,-0.959683,13.3011,1.729683,1.456,881,428,5,1
1665128894.029891,13.7888,0.666,-3.312,-4.1199,27.56,-0.794563,-0.990641,13.7302,1.760641,1.456,881,427,5,1
1665128894.029891,14.2197,0.666,-3.312,-4.4743,27.48,-0.819013,-1.10931,14.1527,1.87931,1.456,881,421,5,1
1665128894.029891,14.6506,0.7992,-3.312,-3.5883,22.41,-0.844751,-0.916933,14.5975,1.686933,1.5892,882,437,5,1
1665128894.029891,15.0815,0.9324,-9.2736,-3.4111,26.43,-2.42606,-0.897346,14.858,1.667346,1.7224,770,442,5,1
1665128894.029891,15.5124,0.9324,-9.2736,-3.4111,26.9,-2.49538,-0.922984,15.2825,1.692984,1.7224,770,442,5,1
1665128894.029891,15.9433,1.0656,-12.3648,-3.4111,25.57,-3.40797,-0.948623,15.5459,1.718623,1.8556,711,443,5,1
1665128894.029891,16.3742,1.0656,-12.3648,-3.2339,24.03,-3.50071,-0.923705,15.9689,1.693705,1.8556,711,446,5,1
1665128894.029891,16.8051,1.0656,-12.3648,-3.4111,19.67,-3.59219,-0.999899,16.3862,1.769899,1.8556,711,442,5,1
1665128894.029891,17.236,1.1988,-17.0016,-3.5883,22.09,-5.0299,-1.07874,16.4504,1.84874,1.9888,620,440,5,1
1665128894.029891,17.6669,1.1988,-17.0016,-3.7655,22.63,-5.15462,-1.16024,16.8583,1.93024,1.9888,620,436,5,1
1665128894.029891,18.0978,1.1988,-17.3328,-3.9427,17.67,-5.37896,-1.24438,17.2351,2.01438,1.9888,613,433,5,1
1665128894.029891,18.0978,-0.2664,19.7616,-6.6893,13.26,6.07734,-2.10813,16.916,2.87813,0.5236000000000001,1327,358,5,1
