timestamp,range,doppler,azimuth,elevation,power,x,y,z,comp_height,comp_velocity,u,v,label,instance
1665128917.705927,15.0815,-1.332,-36.7632,2.3922,4.29,-9.01855,0.629496,12.0715,0.1405039999999999,0.4179999999999999,165,577,-1,0
1665128917.705927,15.5124,-1.332,-37.2048,1.8606,4.92,-9.37487,0.503655,12.3488,0.266345,0.4179999999999999,152,565,-1,0
1665128917.705927,15.9433,-1.4652,-34.4448,1.6834,6.79,-9.01383,0.468361,13.1423,0.301639,0.2847999999999999,227,557,-1,0
1665128917.705927,16.3742,-1.4652,-34.4448,1.6834,7.17,-9.25745,0.481019,13.4975,0.288981,0.2847999999999999,227,557,-1,0
1665128917.705927,16.8051,-1.4652,-34.8864,1.6834,10.17,-9.60755,0.493677,13.7791,0.276323,0.2847999999999999,216,557,-1,0
1665128917.705927,17.236,-1.4652,-30.4704,0.8417,8.16,-8.73932,0.253195,14.854,0.516805,0.2847999999999999,328,535,-1,0
1665128917.705927,17.6669,-1.4652,-30.0288,0.8417,4.52,-8.84019,0.259525,15.2939,0.510475,0.2847999999999999,338,534,-1,0
1665128917.705927,18.0978,-1.4652,-30.0288,0.6645,8.36,-9.05617,0.209888,15.6676,0.560112,0.2847999999999999,338,530,-1,0
1665128917.705927,18.5287,-1.5984,-28.704,-0.1329,6.76,-8.89903,-0.0429781,16.2517,0.8129781,0.1515999999999999,369,512,-1,0
1665128917.705927,18.5287,-1.5984,-25.8336,-0.1329,7.85,-8.07403,-0.0429781,16.677,0.8129781,0.1515999999999999,435,511,-1,0
1665128917.705927,18.9596,-1.4652,-28.3728,0.1329,9.95,-9.0097,0.0439776,16.682,0.7260224000000001,0.2847999999999999,377,517,-1,0
1665128917.705927,18.9596,-1.4652,-25.392,0.1329,9.95,-8.13002,0.0439776,17.128,0.7260224000000001,0.2847999999999999,445,516,-1,0
1665128917.705927,19.8214,-1.7316,13.4688,3.0567,7.6,4.61015,1.05696,19.2488,-0.2869599999999999,0.0183999999999999,1202,553,0,1
1665128917.705927,20.2523,-1.7316,13.9104,2.5694,13.75,4.86384,0.9079,19.6386,-0.1379,0.0183999999999999,1211,543,0,1
1665128917.705927,20.6832,-1.7316,14.2416,1.0189,15.86,5.08749,0.367793,20.0444,0.402207,0.0183999999999999,1217,513,0,1
1665128917.705927,21.1141,-1.7316,8.9424,0.3101,17.25,3.28196,0.114275,20.8572,0.655725,0.0183999999999999,1113,501,-1,0
1665128917.705927,22.4068,-1.7316,-13.1376,19.4477,15.89,-4.80228,7.46026,20.5754,-6.69026,0.0183999999999999,706,889,-1,0
1665128917.705927,22.8377,-1.7316,-13.1376,19.4477,17.06,-4.89463,7.60373,20.9711,-6.833729999999999,0.0183999999999999,706,889,-1,0
1665128917.705927,22.8377,-1.7316,-15.456,19.4477,17.2,-5.73896,7.60373,20.7559,-6.833729999999999,0.0183999999999999,661,894,-1,0
1665128917.705927,23.6995,-1.5984,-20.5344,2.9238,16.54,-8.30225,1.20886,22.1648,-0.43886,0.1515999999999999,551,566,0,2
1665128917.705927,24.1304,-1.5984,-20.0928,2.9238,13.96,-8.27901,1.23084,22.6323,-0.4608399999999999,0.1515999999999999,560,566,0,2
1665128917.705927,33.6102,1.0656,22.9632,0.3101,8.82,13.1125,0.181906,30.9463,0.588094,2.8156,1401,493,5,3
1665128917.705927,35.3338,1.0656,26.2752,1.5062,18.05,15.6363,0.928753,31.6721,-0.158753,2.8156,1477,516,5,3
1665128917.705927,35.7647,1.0656,27.048,1.5062,19.27,16.2579,0.94008,31.842,-0.17008,2.8156,1496,516,5,3
1665128917.705927,36.1956,0.9324,21.3072,0.3101,18.98,13.1521,0.195899,33.721,0.574101,2.6824,1364,494,5,3
1665128917.705927,36.6265,-1.7316,-4.8576,0.8417,18.42,-3.10118,0.53804,36.491,0.23196,0.0183999999999999,855,515,-1,0
1665128917.705927,36.6265,0.9324,21.7488,0.8417,10.64,13.57,0.53804,34.0157,0.23196,2.6824,1374,504,5,3
1665128917.705927,37.0574,0.9324,21.7488,1.0189,17.65,13.729,0.658963,34.4141,0.111037,2.6824,1374,508,5,3
1665128917.705927,37.0574,-1.7316,-4.8576,0.8417,19.53,-3.13767,0.54437,36.9203,0.22563,0.0183999999999999,855,515,-1,0
1665128917.705927,37.4883,0.9324,21.3072,0.1329,19.75,13.622,0.0869556,34.9257,0.6830444,2.6824,1364,490,5,3
1665128917.705927,37.4883,-1.7316,-4.416,1.0189,21.18,-2.88605,0.666625,37.3711,0.103375,0.0183999999999999,863,518,-1,0
