timestamp,range,doppler,azimuth,elevation,power,x,y,z,comp_height,comp_velocity,u,v,label,instance
1670046396.206841,30.5939,0.0,-5.9616,-1.3733,21.3,-3.17663,-0.733223,30.4197,1.503223,0.0,833,475,3,1
1670046396.206841,31.0248,0.0,-5.9616,-1.1961,27.12,-3.22159,-0.647623,30.8503,1.417623,0.0,833,478,3,1
1670046396.206841,31.4557,0.0,-5.9616,-1.1961,25.9,-3.26634,-0.656618,31.2788,1.426618,0.0,833,478,3,1
1670046396.206841,33.1793,0.3996,7.8384,-0.6645,21.79,4.52467,-0.384795,32.8671,1.154795,0.3996,1092,482,3,1
1670046396.206841,33.1793,-0.3996,-17.3328,-4.9616,19.06,-9.84778,-2.86961,31.554,3.63961,-0.3996,613,410,3,1
1670046396.206841,33.6102,-0.3996,-20.0928,-4.9616,17.65,-11.5032,-2.90688,31.4463,3.67688,-0.3996,557,410,3,1
1670046396.206841,33.6102,0.3996,8.1696,0.6645,21.2,4.77581,0.389793,33.2669,0.380207,0.3996,1099,506,3,1
1670046396.206841,34.0411,-0.3996,-20.5344,-4.6072,15.28,-11.902,-2.73432,31.7752,3.50432,-0.3996,547,416,3,1
1670046396.206841,34.472,0.5328,14.6832,-1.5062,14.65,8.73475,-0.906101,33.3347,1.676101,0.5328,1225,462,3,1
1670046396.206841,34.472,0.5328,10.488,-1.5062,15.5,6.27276,-0.906101,33.8844,1.676101,0.5328,1142,464,3,1
1670046396.206841,34.472,-0.5328,-27.048,-4.4743,10.55,-15.6279,-2.68923,30.6081,3.45923,-0.5328,406,418,3,1
1670046396.206841,34.9029,-0.5328,-27.048,-4.4743,10.46,-15.8233,-2.72284,30.9907,3.49284,-0.5328,406,418,3,1
1670046396.206841,34.9029,0.5328,18.1056,-1.0189,16.42,10.845,-0.620651,33.1694,1.390651,0.5328,1295,469,3,1
1670046396.206841,35.3338,0.666,18.1056,-0.4873,16.01,10.9803,-0.30051,33.583,1.07051,0.666,1296,479,3,1
1670046396.206841,35.7647,0.666,18.1056,-0.4873,12.87,11.1142,-0.304175,33.9926,1.074175,0.666,1296,479,3,1
1670046396.206841,36.6265,0.666,19.7616,0.8417,14.73,12.3823,0.53804,34.4658,0.23196,0.666,1331,505,3,1
