timestamp,range,doppler,azimuth,elevation,power,x,y,z,comp_height,comp_velocity,u,v,label,instance
1664100413.864546,4.309,-1.0656,-7.3968,4.1199,11.56,-0.553308,0.309575,4.2621,0.460425,0.0143999999999999,778,601,0,1
1664100413.864546,4.7399,-1.0656,-7.3968,4.1199,7.33,-0.608639,0.340533,4.68831,0.429467,0.0143999999999999,778,599,0,1
1664100413.864546,5.1708,-1.0656,-10.0464,4.1199,0.62,-0.899693,0.37149,5.07836,0.39851,0.0143999999999999,728,599,-1,0
1664100413.864546,6.4635,-0.9324,-20.0928,4.1199,2.87,-2.21474,0.464363,6.05443,0.305637,0.1476,531,603,-1,0
1664100413.864546,6.8944,-0.9324,-20.0928,3.7655,12.66,-2.3634,0.452776,6.46081,0.317224,0.1476,531,595,-1,0
1664100413.864546,7.3253,-0.9324,-19.7616,3.5883,16.42,-2.47188,0.458466,6.88038,0.311534,0.1476,537,590,-1,0
1664100413.864546,7.7562,-0.9324,-19.32,3.4111,14.85,-2.56154,0.461492,7.30645,0.308508,0.1476,546,585,-1,0
1664100413.864546,8.1871,-1.0656,-0.3312,-11.4294,8.47,-0.046387,-1.62236,8.02461,2.39236,0.0143999999999999,903,294,-1,0
1664100413.864546,8.618,-1.0656,-0.3312,-11.4294,16.02,-0.0488285,-1.70775,8.44696,2.4777500000000003,0.0143999999999999,903,294,-1,0
1664100413.864546,9.0489,-1.0656,-0.3312,-11.7838,17.72,-0.0512048,-1.84796,8.85805,2.61796,0.0143999999999999,903,286,-1,0
1664100413.864546,9.4798,-1.0656,6.624,-8.8157,20.75,1.08061,-1.45284,9.30527,2.22284,0.0143999999999999,1034,337,-1,0
1664100413.864546,9.9107,-1.0656,6.624,-10.189,23.22,1.1252,-1.75316,9.68929,2.52316,0.0143999999999999,1034,311,-1,0
1664100413.864546,10.3416,-1.0656,6.624,-10.5434,19.69,1.1728,-1.89231,10.0991,2.66231,0.0143999999999999,1034,303,-1,0
1664100413.864546,11.2034,-1.0656,10.8192,-8.8157,12.94,2.07815,-1.717,10.8743,2.487,0.0143999999999999,1115,331,-1,0
1664100413.864546,11.6343,-1.0656,14.6832,-8.8157,9.36,2.91416,-1.78303,11.1214,2.55303,0.0143999999999999,1191,327,-1,0
1664100413.864546,12.0652,-1.0656,22.5216,-7.7525,9.7,4.57911,-1.62753,11.0432,2.39753,0.0143999999999999,1356,336,-1,0
1664100413.864546,12.4961,-1.0656,17.0016,-7.3981,8.85,3.62342,-1.60903,11.8505,2.37903,0.0143999999999999,1239,351,-1,0
1664100413.864546,12.927,-1.0656,15.0144,-7.9297,4.75,3.31687,-1.78338,12.3663,2.55338,0.0143999999999999,1198,342,-1,0
1664100413.864546,13.3579,-1.0656,25.392,-8.6385,5.81,5.66301,-2.00635,11.9306,2.77635,0.0143999999999999,1421,311,-1,0
1664100413.864546,16.3742,-0.9324,30.912,-6.5564,7.99,8.35676,-1.86963,13.9565,2.63963,0.1476,1557,343,-1,0
